Tiempo en Meses desde el Ultimo Mantenimiento,Horas de Uso Totales,Ciclos de Encendido/Apagado,Condiciones Ambientales - Optimo,Condiciones Ambientales - Aceptable,Condiciones Ambientales - Critico,Tipo de Aplicaciones - Bajo Uso,Tipo de Aplicaciones - Mediano Uso,Tipo de Aplicaciones - Alto Uso,Refrigeracion Adicional,Carga de Trabajo Promedio (%),Proximo Mantenimiento en Meses
3.0,3041.0,671.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,6.0
7.0,4266.0,591.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,34.0,5.0
5.0,3704.0,850.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,87.0,4.0
11.0,4510.0,434.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,3.0
7.0,3598.0,413.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,3.0
1.0,2861.0,753.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,81.0,1.0
10.0,2377.0,700.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,39.0,1.0
12.0,4861.0,855.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,79.0,1.0
5.0,5830.0,424.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,36.0,6.0
5.0,2642.0,821.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0
4.0,4760.0,569.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,5.0
12.0,2137.0,774.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,67.0,1.0
11.0,5015.0,377.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,84.0,1.0
9.0,4401.0,632.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,1.0
5.408362864923771,4372.3672318951285,463.6692234485862,0.0,1.0227808779680572,0.0,0.0,0.0,0.9951601506178058,1.0306960267705123,23.400972739435115,1.966265131752788
4.0,4185.0,639.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,4.0
11.0,3675.0,435.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,5.0
7.0,3058.0,465.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,1.0
8.0,2869.0,780.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,46.0,1.0
5.166194229009461,4171.716659232275,714.3136125653082,0.0,0.0,1.0673341103094711,0.0,1.0682096676797914,0.0,1.0392266571801556,74.07735630800802,0.9338338973455271
6.0,4528.0,586.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,72.0,1.0
7.0,5194.0,584.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,78.0,1.0
1.0,2464.0,458.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,4.0
5.0,5558.0,763.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,43.0,5.0
8.0,5688.0,516.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,28.0,1.0
10.0,2075.0,606.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,88.0,1.0
2.0,4930.0,495.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,2.0
5.0,3598.0,543.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,85.0,3.0
9.0,4064.0,654.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,46.0,1.0
5.0,5942.0,560.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,26.0,2.0
2.0,5252.0,645.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,45.0,1.0
5.059075051131598,4631.699017591167,676.2931660172429,0.0,0.9696394817766943,0.0,0.0,1.0790973622250155,0.0,0.9688685603384587,25.7374407158439,1.9987187282570833
7.0,2473.0,731.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,64.0,2.0
11.0,5167.0,705.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,3.0
9.0,4482.0,660.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,89.0,1.0
7.322725570643631,2737.9661501718483,871.3586470302265,0.9227079845651815,0.0,0.0,0.0,0.9820441002126653,0.0,1.046735267649802,18.097168420467302,5.041146054247855
11.0,2565.0,405.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,32.0,3.0
6.4602570516414515,4309.814700731405,726.7764291337064,0.0,1.0632996807567177,0.0,0.0,1.0882235933780828,0.0,0.934574679531152,98.35568442952668,1.0622584230991945
10.0,4595.0,575.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,5.0
3.0,2563.0,741.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,91.0,4.0
1.0,5018.0,511.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,5.0
4.0,5550.0,661.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,39.0,1.0
8.0,2645.0,401.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,5.0
10.0,4003.0,636.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,93.0,1.0
7.0,2251.0,717.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,68.0,1.0
8.0,4931.0,488.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,78.0,1.0
3.0,3719.0,891.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,85.0,4.0
5.0,2426.0,699.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,48.0,1.0
7.0,3164.0,388.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,58.0,1.0
6.0,3419.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,6.0
10.0,3157.0,596.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.0,1.0
2.0,3017.0,696.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,91.0,1.0
7.0,2936.0,487.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,69.0,2.0
5.0,5939.0,766.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,42.0,1.0
10.880507240864276,4066.88998093663,575.3912366812152,0.0,1.0734249200492914,0.0,0.0,0.9293114554837187,0.0,0.0,93.50115479512804,0.9345304340537836
4.0,5107.0,573.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,69.0,6.0
3.0,4520.0,863.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,91.0,1.0
11.0,3688.0,833.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,80.0,1.0
10.0,5854.0,853.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,2.0
9.0,2184.0,655.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,63.0,1.0
11.0,5089.0,543.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,47.0,2.0
10.0,5792.0,587.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,94.0,1.0
7.0,5268.0,840.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,90.0,1.0
10.164807751757191,4546.8510673959645,911.6474916885915,0.0,1.0810580294993133,0.0,0.0,0.9193807603233858,0.0,0.0,87.37886537855967,0.9089203493435756
3.0,3038.0,539.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,27.0,2.0
4.0,3864.0,811.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,33.0,3.0
1.0,3563.0,472.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,3.0
11.866643850734095,4688.764771746843,567.422882838863,1.0969981684089645,0.0,0.0,0.0,1.0980147447036361,0.0,1.050909557742626,77.46608472933217,2.9543430824077714
5.0,5519.0,782.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,4.0
12.0,4526.0,662.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,2.0
7.0,3606.0,765.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,3.0
7.0,2196.0,895.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,4.0
7.0,5441.0,680.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47.0,1.0
1.0,4123.0,687.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,67.0,4.0
9.0,4808.0,782.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,82.0,1.0
5.0,4788.0,724.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,1.0
10.0,2785.0,541.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,1.0
6.0,2642.0,710.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,6.0
7.0,4574.0,792.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,2.0
4.120050376487731,4580.017919614889,482.03000385600484,0.0,0.0,0.9549267527766956,1.0203281769552062,0.0,0.0,0.903953215558396,70.15571381886608,0.9587272493850576
5.480675025595445,5036.626520245653,403.7281945929708,0.0,1.0149160966850574,0.0,0.0,1.038515787217797,0.0,0.0,41.26326314502367,2.1714848562522726
4.0,3110.0,433.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,89.0,4.0
11.141756651844213,2625.4838287099424,458.1387645329959,0.0,0.9379734124925927,0.0,0.0,0.0,0.993615470513255,0.0,53.82117028316199,0.9445950174344205
9.0,5083.0,765.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,70.0,1.0
10.0,5671.0,589.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,1.0
11.0,4772.0,858.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,50.0,1.0
9.842884576031793,4139.655412099438,377.1940770294572,0.0,0.0,0.9756522147715457,1.0635314426182922,0.0,0.0,0.0,47.69748468836867,0.9531353672807128
11.0,5680.0,527.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,1.0
9.0,2533.0,864.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46.0,1.0
9.0,4515.0,594.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,1.0
1.0,3589.0,471.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,74.0,2.0
4.0,2720.0,583.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,79.0,1.0
7.568254650784232,4081.2205308516977,458.729572342133,0.9493748671904472,0.0,0.0,0.0,1.0871309747568099,0.0,0.9253430300758072,50.48089638670212,4.620293051791011
3.0,5628.0,645.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,79.0,1.0
5.0,3305.0,415.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,76.0,1.0
9.0,3581.0,505.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,4.0
12.0,5446.0,458.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,66.0,1.0
1.0,5499.0,645.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,77.0,1.0
4.0,4880.0,731.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,52.0,1.0
3.0,4370.0,424.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,6.0
3.0,5309.0,602.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,5.0
1.0721862046602026,5398.314373862799,871.8802432224071,0.0,0.0,1.0662982293822802,0.0,0.0,0.956363461350963,0.9321152009199051,101.85845895796118,0.9051893254831197
10.0,5673.0,807.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,31.0,4.0
7.0,4319.0,613.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,47.0,1.0
10.0,2342.0,364.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,48.0,1.0
3.0,3158.0,530.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,6.0
10.0,5896.0,582.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,1.0
6.0,3821.0,648.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,1.0
8.343163263088126,3166.7222163041406,746.1702558510724,0.9057055473165785,0.0,0.0,1.022632846895979,0.0,0.0,0.9231138920544969,56.27874178305461,5.061316127408744
4.0,4820.0,890.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,4.0
9.0,4894.0,505.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,71.0,1.0
6.071440594467274,2296.8849902804404,450.0388698039374,0.0,0.9639167787792143,0.0,0.0,0.0,1.0310944844054344,0.0,43.85134826205871,2.18019895040033
7.0,5808.0,635.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,1.0
10.0,5215.0,366.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,88.0,4.0
8.0,2065.0,502.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,37.0,1.0
5.0,5417.0,671.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,75.0,1.0
10.0,3160.0,700.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0
11.0,2609.0,885.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0
9.0,4611.0,774.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,89.0,3.0
8.0,2113.0,838.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,34.0,2.0
2.0,4925.0,418.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,80.0,1.0
11.0,2056.0,581.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,5.0
6.0,3296.0,525.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,95.0,1.0
11.30387340449996,5812.22467419663,722.8830134229823,0.0,0.0,0.9611880938061421,0.9965422419761064,0.0,0.0,0.9980785685237794,87.15025887248817,0.969206598006177
6.0,4070.0,762.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,56.0,1.0
3.0,3860.0,842.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,5.0
2.0,5226.0,527.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,3.0
1.0216573402247564,4923.007773453472,504.2420004161481,0.0,1.0685857351835437,0.0,1.023111668827321,0.0,0.0,0.9173327694595679,21.677460532870757,2.7215932625797397
10.0,2067.0,883.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,4.0
6.213144999542671,4272.96665035863,625.9054662503037,0.0,1.0968976188077273,0.0,0.0,0.9926628767211947,0.0,0.9360738851084472,34.395045044740485,2.0789065788455923
7.0,3032.0,650.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,74.0,1.0
10.0,2058.0,752.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,43.0,1.0
7.0,2977.0,363.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,62.0,1.0
10.0,4625.0,512.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0
12.0,2157.0,790.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,33.0,1.0
6.0,4417.0,418.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,75.0,1.0
1.0,5459.0,604.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,4.0
12.0,5427.0,403.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1.0
2.0,3947.0,489.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,6.0
11.0,3227.0,452.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,94.0,1.0
3.0,4495.0,561.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,85.0,1.0
5.0,4501.0,622.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,87.0,1.0
9.0,4291.0,815.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,31.0,1.0
1.0,3547.0,684.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,67.0,6.0
6.0,5550.0,718.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,3.0
3.242008698835567,3058.855242239407,832.6784828855092,0.0,0.0,0.935655578760696,0.0,0.0,0.9163354758415148,0.9972953717062893,44.42582691804102,1.0211550471077815
1.0,4417.0,754.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,85.0,1.0
5.0,3778.0,491.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.0,2.0
10.0,3853.0,622.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,1.0
5.0,5001.0,459.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,94.0,4.0
1.0,5846.0,413.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,52.0,1.0
7.0,4497.0,501.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,44.0,1.0
4.0,3093.0,523.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,72.0,6.0
10.0,4125.0,719.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,49.0,1.0
11.0,2672.0,772.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,1.0
7.0,2848.0,434.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,1.0
6.531074345766274,2186.3510296307536,960.2427239362544,0.0,1.0429339253489527,0.0,0.0,0.9974277496476681,0.0,0.0,69.26633195369332,1.0932127070660462
4.0,3618.0,547.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,63.0,3.0
12.0,4677.0,789.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0
4.385202052700766,2620.9897734276565,444.00100272821066,1.0350530019585986,0.0,0.0,0.0,0.9948647072849489,0.0,0.0,87.7938808296082,4.730391059322364
1.0,4158.0,865.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,81.0,1.0
1.0801821534539533,4703.035610409727,825.578685992836,0.0,0.0,1.03349735390205,0.9578345612097603,0.0,0.0,0.0,93.68403430317584,0.9729817121629212
5.0,2188.0,554.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,6.0
4.0,5274.0,532.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,2.0
4.1980392072524335,2247.1071805209353,966.3708275323509,0.0,1.0643869679128746,0.0,0.0,1.0453049518683577,0.0,0.9965131750243938,66.23887049831795,3.0722805727744458
4.0,2509.0,443.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0
9.138916710969855,4125.01433160301,798.8847251415783,0.9715457975394574,0.0,0.0,0.0,0.0,0.9144840851379914,0.0,92.43621379919477,0.99864873465594
7.0,2059.0,741.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,93.0,2.0
6.0,3260.0,394.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,95.0,2.0
4.0,2282.0,845.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,49.0,1.0
11.0,3031.0,368.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,83.0,1.0
9.0,2767.0,678.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,68.0,1.0
8.0,4153.0,461.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,3.0
5.0,2838.0,469.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,3.0
6.0,3890.0,824.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,42.0,3.0
0.9685480771744028,3836.6820070576127,801.7182104723838,0.0,0.0,1.0550546318272516,0.0,0.0,0.9635377357678826,0.9733528237591652,29.095513165791356,1.0076670234530347
10.0,3345.0,742.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,31.0,1.0
2.0793341788169557,5333.372476916621,702.612194375163,0.9720237122918717,0.0,0.0,0.0,1.0712564666886029,0.0,0.0,41.992787284984935,3.8623874766861506
5.0,2242.0,740.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,81.0,1.0
10.828743753821255,2624.350861928307,584.2636833266179,0.0,0.9488936913859655,0.0,0.0,0.0,0.9744173580558373,0.0,60.11866663957026,1.0666983815666187
6.364175200348488,4924.383063486698,570.6691096294271,0.0,0.0,1.0380871479314482,0.9821371288813658,0.0,0.0,0.0,33.359099828637156,0.9775725994941927
0.9018689693364447,3391.6303859558234,481.6813262684014,0.0,0.0,1.0640089739610665,0.0,0.0,1.0065837323872822,0.9902018952593192,38.173955670557355,1.0030004655587539
2.804742169840484,4342.265274358392,439.3332124487051,1.0761926348097859,0.0,0.0,0.0,0.9040667487168956,0.0,0.0,40.070333601923615,4.983012968167917
6.0,3337.0,500.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27.0,2.0
9.749549821202589,5680.751126048091,811.6796717529113,1.0404068252738494,0.0,0.0,0.0,0.9433028686973458,0.0,0.9501994782583097,68.06498794560575,4.3718890299722535
5.0,5879.0,734.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,28.0,1.0
10.0,2666.0,615.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,3.0
11.0,4479.0,853.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,4.0
1.0,3506.0,444.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,4.0
7.0,5319.0,854.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,48.0,1.0
11.0,4819.0,487.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,3.0
1.0,3806.0,672.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,78.0,2.0
6.0,5463.0,505.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,2.0
6.0,5561.0,846.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,84.0,3.0
11.0,3810.0,706.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,21.0,1.0
11.0,4172.0,638.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,81.0,1.0
11.0,2846.0,854.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,64.0,1.0
11.0,5424.0,619.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,94.0,1.0
6.0,4918.0,747.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,4.0
5.336432815174211,2818.760141982266,447.0387794949183,0.0,0.9106413334353773,0.0,0.0,0.0,0.9424116726920243,0.9482222158814861,40.55961679228676,3.094147517001131
4.0,3924.0,652.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,72.0,4.0
1.0,2007.0,374.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,91.0,2.0
3.147585800733567,2461.0295142175714,866.3775401114451,0.0,0.0,0.9523473488156078,0.0,0.9306076623022237,0.0,1.0301541672470962,57.72714343214048,0.9940031024644624
2.0,4390.0,478.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,58.0,6.0
1.0,5306.0,692.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,2.0
12.0,3815.0,778.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,75.0,1.0
2.0,4584.0,759.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,21.0,1.0
1.0,5376.0,778.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,1.0
6.0,5962.0,412.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,3.0
6.0,4892.0,798.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,79.0,1.0
10.0,3475.0,868.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,3.0
3.0,3216.0,626.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,2.0
3.0,5605.0,628.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,67.0,2.0
2.0,3426.0,896.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,1.0
6.0,4768.0,807.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,80.0,1.0
4.0,4991.0,644.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,58.0,1.0
4.070127318693329,4523.300607405945,501.0738815188639,0.9808561981852941,0.0,0.0,0.960668283112607,0.0,0.0,0.0,53.74856874698189,4.953248298559272
10.0,5915.0,782.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,75.0,2.0
12.0,2269.0,748.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,64.0,1.0
2.0,5037.0,375.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,5.0
8.0,2860.0,422.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,6.0
6.514161522975781,3608.6848655070235,711.0560827978935,0.9713395961886474,0.0,0.0,0.0,0.0,1.0858911415821926,0.9750584736943981,52.06396192474755,4.873603268166676
12.0,5006.0,669.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,1.0
6.0,2830.0,732.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,68.0,3.0
8.0,5087.0,497.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,61.0,2.0
1.0,3862.0,440.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,35.0,4.0
10.38281456923871,2387.3702213393344,765.7217961740706,0.0,0.9545004799372803,0.0,0.9912159391488415,0.0,0.0,0.9834995618072666,33.317194003120214,1.9065972606526693
2.0,4630.0,755.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,60.0,2.0
5.0,3859.0,775.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,28.0,2.0
1.0,3577.0,527.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,5.0
12.0,2302.0,622.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,73.0,1.0
6.571457576671431,5012.092335593797,579.5764608221936,0.0,0.9557506726658129,0.0,0.0,0.0,0.9623425114000622,0.985384109560577,22.64538235184863,1.0120809190438114
8.115841238823558,6110.755622528703,460.47926252986343,0.9886196780598114,0.0,0.0,0.0,0.0,0.9619923695577449,0.0,31.048562669806756,2.7814274600665385
7.0,2040.0,799.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,1.0
1.0,4121.0,427.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,74.0,2.0
11.0,3286.0,416.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,71.0,1.0
9.0,3327.0,646.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,69.0,1.0
8.0,3219.0,521.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,29.0,2.0
12.0,4977.0,477.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0
